time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,cloudcover,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,windgusts_10m,shortwave_radiation,weathercode,city
2026-01-25 20:00:00,8.4,6.7,0.0,0.0,0.0,93,88,991.9,5.8,176,16.6,0.0,3,rome
2026-01-25 21:00:00,8.3,6.7,0.0,0.0,0.0,90,88,991.7,4.9,163,16.2,0.0,3,rome
2026-01-25 22:00:00,8.2,6.7,1.5,0.0,0.0,93,89,991.7,4.7,148,15.1,0.0,95,rome
2026-01-25 23:00:00,8.3,6.8,1.5,0.0,0.0,97,90,991.7,4.8,138,14.4,0.0,95,rome
2026-01-26 00:00:00,8.4,6.8,1.5,0.0,0.0,100,90,991.6,5.6,130,14.8,0.0,95,rome
2026-01-26 01:00:00,8.4,6.5,0.6,0.0,0.0,100,89,991.2,7.1,135,17.3,0.0,80,rome
2026-01-26 02:00:00,8.4,6.2,0.6,0.0,0.0,100,88,990.8,8.9,140,20.5,0.0,80,rome
2026-01-26 03:00:00,8.3,6.0,0.6,0.0,0.0,100,87,990.2,10.0,139,22.7,0.0,80,rome
2026-01-26 04:00:00,8.0,5.6,0.0,0.0,0.0,94,85,989.6,9.2,132,21.6,0.0,3,rome
2026-01-26 05:00:00,7.7,5.2,0.0,0.0,0.0,88,83,988.9,8.5,118,19.4,0.0,3,rome
2026-01-26 06:00:00,7.6,5.1,0.0,0.0,0.0,82,81,988.3,8.1,103,18.0,0.0,3,rome
2026-01-26 07:00:00,8.0,5.4,0.0,0.0,0.0,88,78,987.8,8.6,90,18.0,17.0,3,rome
2026-01-26 08:00:00,8.7,6.0,0.0,0.0,0.0,94,75,987.4,9.5,81,19.1,83.0,3,rome
2026-01-26 09:00:00,9.3,6.5,0.0,0.0,0.0,100,72,987.0,10.3,78,20.9,154.0,3,rome
2026-01-26 10:00:00,9.9,7.0,0.3,0.3,0.0,100,70,986.2,11.2,88,24.1,194.0,61,rome
2026-01-26 11:00:00,10.5,7.4,0.3,0.3,0.0,100,70,985.3,12.8,101,27.7,197.0,61,rome
2026-01-26 12:00:00,10.7,7.8,0.3,0.3,0.0,100,71,984.5,12.6,103,30.6,173.0,61,rome
2026-01-26 13:00:00,10.5,8.1,2.0,2.0,0.0,100,75,984.0,10.0,77,31.7,132.0,61,rome
2026-01-26 14:00:00,10.0,7.6,2.0,2.0,0.0,100,82,983.8,11.1,29,31.3,76.0,61,rome
2026-01-26 15:00:00,9.5,6.6,2.0,2.0,0.0,100,86,983.6,15.2,7,30.6,34.0,61,rome
2026-01-26 16:00:00,9.4,6.4,1.0,1.0,0.0,100,87,983.6,15.5,356,29.2,11.0,61,rome
2026-01-26 17:00:00,9.4,6.6,1.0,1.0,0.0,100,86,983.6,14.1,345,27.0,1.0,61,rome
2026-01-26 18:00:00,9.3,6.6,1.0,1.0,0.0,100,85,983.8,12.8,338,25.6,0.0,61,rome
2026-01-26 19:00:00,9.0,6.5,2.0,2.0,0.0,100,84,984.1,11.0,341,25.9,0.0,63,rome
2026-01-26 20:00:00,8.7,6.4,2.0,2.0,0.0,100,83,984.5,9.1,353,26.6,0.0,63,rome
2026-01-26 21:00:00,8.4,6.2,2.0,2.0,0.0,100,82,984.8,7.6,3,25.6,0.0,63,rome
2026-01-26 22:00:00,8.2,6.1,0.1,0.1,0.0,100,83,984.6,6.5,360,20.9,0.0,3,rome
2026-01-26 23:00:00,7.9,6.0,0.1,0.1,0.0,100,84,984.3,5.4,352,14.8,0.0,3,rome
2026-01-20 00:00:00,2.7,-1.0,0.0,0.0,0.0,0,88,1018.4,11.2,155,19.1,0.0,0,amsterdam
2026-01-20 01:00:00,1.7,-1.9,0.0,0.0,0.0,97,86,1018.1,9.4,143,16.6,0.0,3,amsterdam
2026-01-20 02:00:00,1.8,-2.1,0.0,0.0,0.0,18,85,1017.8,11.5,147,20.5,0.0,0,amsterdam
2026-01-20 03:00:00,1.9,-2.0,0.0,0.0,0.0,6,88,1017.7,12.2,153,20.9,0.0,0,amsterdam
2026-01-20 04:00:00,1.5,-2.0,0.0,0.0,0.0,100,85,1017.7,8.6,126,15.5,0.0,3,amsterdam
2026-01-20 05:00:00,1.5,-1.9,0.0,0.0,0.0,100,85,1017.6,7.9,110,14.0,0.0,3,amsterdam
2026-01-20 06:00:00,1.8,-1.4,0.0,0.0,0.0,99,88,1017.5,7.2,121,15.5,0.0,3,amsterdam
2026-01-20 07:00:00,2.3,-1.7,0.0,0.0,0.0,100,81,1017.4,12.2,135,19.4,0.0,3,amsterdam
2026-01-20 08:00:00,1.5,-2.0,0.0,0.0,0.0,40,84,1017.4,8.3,143,14.4,2.0,1,amsterdam
2026-01-20 09:00:00,1.6,-1.5,0.0,0.0,0.0,100,95,1017.3,7.6,116,14.8,63.0,3,amsterdam
2026-01-20 10:00:00,2.7,-0.2,0.0,0.0,0.0,98,90,1017.1,6.5,143,18.0,127.0,3,amsterdam
2026-01-20 11:00:00,4.5,1.5,0.0,0.0,0.0,98,82,1016.5,7.6,149,15.5,216.0,3,amsterdam
2026-01-20 12:00:00,5.6,2.6,0.0,0.0,0.0,74,78,1015.8,8.6,148,17.6,263.0,2,amsterdam
2026-01-20 13:00:00,6.5,3.5,0.0,0.0,0.0,94,77,1014.9,9.4,136,18.4,259.0,3,amsterdam
2026-01-20 14:00:00,6.7,3.5,0.0,0.0,0.0,98,76,1014.2,10.4,131,19.4,209.0,3,amsterdam
2026-01-20 15:00:00,6.5,2.9,0.0,0.0,0.0,78,75,1013.8,12.2,143,22.0,131.0,2,amsterdam
2026-01-20 16:00:00,5.4,1.8,0.0,0.0,0.0,25,80,1013.6,12.6,154,23.0,39.0,1,amsterdam
2026-01-20 17:00:00,4.2,0.4,0.0,0.0,0.0,45,85,1013.1,13.7,148,26.3,0.0,1,amsterdam
2026-01-20 18:00:00,3.5,-0.5,0.0,0.0,0.0,94,89,1012.8,14.8,147,28.1,0.0,3,amsterdam
2026-01-20 19:00:00,3.2,-0.8,0.0,0.0,0.0,45,89,1012.0,14.4,144,27.4,0.0,1,amsterdam
2026-01-20 20:00:00,3.3,-0.6,0.0,0.0,0.0,100,90,1011.7,14.0,145,26.6,0.0,3,amsterdam
2026-01-20 21:00:00,3.4,-0.4,0.0,0.0,0.0,100,87,1011.1,13.3,147,25.2,0.0,3,amsterdam
2026-01-20 22:00:00,3.4,-0.5,0.0,0.0,0.0,100,86,1010.6,13.3,154,25.2,0.0,3,amsterdam
2026-01-20 23:00:00,3.2,-0.8,0.0,0.0,0.0,100,86,1010.1,14.0,148,24.8,0.0,3,amsterdam
2026-01-21 00:00:00,3.5,-0.5,0.0,0.0,0.0,100,85,1009.3,14.4,152,27.0,0.0,3,amsterdam
2026-01-21 01:00:00,3.7,-0.6,0.0,0.0,0.0,100,84,1008.2,16.2,148,30.2,0.0,3,amsterdam
2026-01-21 02:00:00,3.8,-0.7,0.0,0.0,0.0,100,83,1007.5,17.6,149,33.1,0.0,3,amsterdam
2026-01-21 03:00:00,3.6,-1.0,0.9,0.9,0.0,100,88,1006.5,18.7,146,34.6,0.0,53,amsterdam
2026-01-21 04:00:00,4.0,-0.9,1.6,1.6,0.0,100,88,1005.9,21.2,146,39.2,0.0,61,amsterdam
2026-01-21 05:00:00,3.9,-0.9,0.0,0.0,0.0,100,87,1005.6,20.2,159,39.2,0.0,3,amsterdam
2026-01-21 06:00:00,3.9,-0.6,0.4,0.4,0.0,100,87,1004.9,18.4,158,37.1,0.0,51,amsterdam
2026-01-21 07:00:00,4.0,-0.3,0.2,0.2,0.0,100,88,1004.5,17.6,161,33.8,0.0,51,amsterdam
2026-01-21 08:00:00,4.2,0.1,0.0,0.0,0.0,100,88,1004.0,15.8,160,32.4,2.0,3,amsterdam
2026-01-21 09:00:00,4.7,0.6,0.0,0.0,0.0,99,86,1003.4,16.6,153,30.6,40.0,3,amsterdam
2026-01-21 10:00:00,5.4,1.4,0.0,0.0,0.0,100,85,1003.0,16.2,148,30.6,123.0,3,amsterdam
2026-01-21 11:00:00,5.9,1.7,0.0,0.0,0.0,100,83,1002.4,17.6,147,32.8,107.0,3,amsterdam
2026-01-21 12:00:00,6.8,2.5,0.0,0.0,0.0,100,82,1001.6,19.4,153,35.6,143.0,3,amsterdam
2026-01-21 13:00:00,7.8,3.8,0.0,0.0,0.0,100,80,1000.9,18.4,154,36.4,208.0,3,amsterdam
2026-01-21 14:00:00,8.1,4.0,0.0,0.0,0.0,100,78,1000.3,19.1,141,34.9,157.0,3,amsterdam
2026-01-21 15:00:00,8.3,4.2,0.0,0.0,0.0,100,76,1000.1,18.7,135,35.3,63.0,3,amsterdam
2026-01-21 16:00:00,8.3,4.2,0.0,0.0,0.0,100,75,999.6,18.0,127,33.8,32.0,3,amsterdam
2026-01-21 17:00:00,7.2,2.8,0.0,0.0,0.0,100,77,999.4,19.1,121,34.6,0.0,3,amsterdam
2026-01-21 18:00:00,6.3,2.2,0.0,0.0,0.0,100,79,999.2,17.3,124,34.2,0.0,3,amsterdam
2026-01-21 19:00:00,5.9,1.8,0.0,0.0,0.0,100,81,999.0,16.6,122,31.0,0.0,3,amsterdam
2026-01-21 20:00:00,5.6,1.4,0.0,0.0,0.0,94,81,998.4,16.9,117,30.2,0.0,3,amsterdam
2026-01-21 21:00:00,5.3,0.8,0.0,0.0,0.0,96,80,998.3,18.4,122,33.8,0.0,3,amsterdam
2026-01-21 22:00:00,5.0,0.7,0.0,0.0,0.0,95,79,998.2,16.6,122,32.8,0.0,3,amsterdam
2026-01-21 23:00:00,4.7,0.7,0.0,0.0,0.0,64,78,998.1,14.4,127,29.2,0.0,2,amsterdam
2026-01-22 00:00:00,4.4,0.5,0.0,0.0,0.0,68,77,997.8,13.3,131,25.2,0.0,2,amsterdam
2026-01-22 01:00:00,4.2,0.2,0.0,0.0,0.0,57,78,997.5,13.3,113,22.7,0.0,2,amsterdam
2026-01-22 02:00:00,3.8,-0.6,0.0,0.0,0.0,17,78,997.2,15.5,116,27.7,0.0,0,amsterdam
2026-01-22 03:00:00,3.8,-0.7,0.0,0.0,0.0,100,76,996.9,16.2,116,28.8,0.0,3,amsterdam
2026-01-22 04:00:00,3.9,-0.7,0.0,0.0,0.0,100,74,996.8,16.6,113,30.6,0.0,3,amsterdam
2026-01-22 05:00:00,4.2,-0.3,0.0,0.0,0.0,100,72,996.7,15.8,107,29.2,0.0,3,amsterdam
2026-01-22 06:00:00,4.4,-0.3,0.0,0.0,0.0,100,70,996.6,16.9,103,30.6,0.0,3,amsterdam
2026-01-22 07:00:00,3.7,-1.0,0.0,0.0,0.0,99,72,996.6,16.9,106,30.6,0.0,3,amsterdam
2026-01-22 08:00:00,3.2,-2.1,0.0,0.0,0.0,73,71,996.9,19.8,110,35.6,3.0,2,amsterdam
2026-01-22 09:00:00,3.7,-1.7,0.0,0.0,0.0,84,66,996.9,20.2,110,37.1,70.0,3,amsterdam
2026-01-22 10:00:00,4.5,-0.4,0.0,0.0,0.0,82,64,996.9,17.3,110,36.7,168.0,3,amsterdam
2026-01-22 11:00:00,5.2,0.4,0.0,0.0,0.0,18,63,996.7,17.3,102,32.0,235.0,0,amsterdam
2026-01-22 12:00:00,6.1,1.3,0.0,0.0,0.0,95,61,996.2,17.3,102,32.4,278.0,3,amsterdam
2026-01-22 13:00:00,6.5,1.7,0.0,0.0,0.0,97,61,995.9,18.0,100,33.1,259.0,3,amsterdam
2026-01-22 14:00:00,6.7,2.2,0.0,0.0,0.0,100,62,995.6,16.2,105,33.5,177.0,3,amsterdam
2026-01-22 15:00:00,6.4,1.8,0.0,0.0,0.0,100,64,995.7,16.6,104,31.7,73.0,3,amsterdam
2026-01-22 16:00:00,5.9,1.4,0.0,0.0,0.0,100,67,995.8,16.9,102,31.0,19.0,3,amsterdam
2026-01-22 17:00:00,5.3,0.9,0.0,0.0,0.0,100,71,996.0,16.2,101,30.6,0.0,3,amsterdam
2026-01-22 18:00:00,4.7,0.2,0.0,0.0,0.0,100,74,995.9,16.9,102,30.6,0.0,3,amsterdam
2026-01-22 19:00:00,3.5,-0.9,0.15,0.15,0.0,100,77,995.9,15.5,105,32.0,0.0,51,amsterdam
2026-01-22 20:00:00,2.6,-1.8,0.05,0.05,0.0,100,76,995.7,14.5,101,29.7,0.0,51,amsterdam
2026-01-22 21:00:00,2.0,-2.4,0.08,0.0,0.0,100,75,995.7,13.4,100,29.4,0.0,3,amsterdam
2026-01-22 22:00:00,1.5,-2.8,0.0,0.0,0.0,32,74,995.5,12.1,97,28.8,0.0,1,amsterdam
2026-01-22 23:00:00,0.8,-3.3,0.0,0.0,0.0,66,76,995.5,11.0,94,28.4,0.0,2,amsterdam
2026-01-23 00:00:00,0.8,-3.2,0.0,0.0,0.0,100,79,995.4,10.4,91,28.4,0.0,3,amsterdam
2026-01-23 01:00:00,1.0,-2.9,0.0,0.0,0.0,100,81,995.1,10.6,90,27.4,0.0,3,amsterdam
2026-01-23 02:00:00,1.0,-2.8,0.0,0.0,0.0,100,83,994.8,10.5,93,27.0,0.0,3,amsterdam
2026-01-23 03:00:00,1.4,-2.5,0.0,0.0,0.0,100,84,994.5,10.5,98,27.4,0.0,3,amsterdam
2026-01-23 04:00:00,1.8,-1.9,0.0,0.0,0.0,100,85,994.3,10.1,94,27.4,0.0,3,amsterdam
2026-01-23 05:00:00,2.0,-1.6,0.0,0.0,0.0,100,86,994.4,10.1,92,26.3,0.0,3,amsterdam
2026-01-23 06:00:00,2.0,-1.6,0.0,0.0,0.0,100,86,994.3,10.4,88,27.4,0.0,3,amsterdam
2026-01-23 07:00:00,2.2,-1.4,0.0,0.0,0.0,100,87,994.4,10.4,90,27.4,0.0,3,amsterdam
2026-01-23 08:00:00,2.7,-0.8,0.0,0.0,0.0,100,87,994.7,9.7,94,27.0,1.0,3,amsterdam
2026-01-23 09:00:00,3.3,-0.1,0.0,0.0,0.0,100,86,994.7,9.9,93,26.6,23.0,3,amsterdam
2026-01-23 10:00:00,4.0,0.6,0.0,0.0,0.0,99,85,994.7,10.2,98,26.6,40.0,3,amsterdam
2026-01-23 11:00:00,4.9,1.8,0.0,0.0,0.0,30,83,994.6,9.9,92,25.9,117.0,1,amsterdam
2026-01-23 12:00:00,6.2,2.9,0.0,0.0,0.0,6,79,994.1,11.0,94,27.7,251.0,0,amsterdam
2026-01-23 13:00:00,6.8,3.4,0.0,0.0,0.0,40,76,993.7,11.7,90,28.8,274.0,1,amsterdam
2026-01-23 14:00:00,6.6,3.2,0.0,0.0,0.0,23,76,993.4,11.6,84,30.2,221.0,1,amsterdam
2026-01-23 15:00:00,6.0,2.4,0.0,0.0,0.0,9,77,993.5,12.4,88,31.7,142.0,0,amsterdam
2026-01-23 16:00:00,4.7,1.0,0.0,0.0,0.0,17,80,993.8,12.6,88,32.8,43.0,0,amsterdam
2026-01-23 17:00:00,3.8,-0.4,0.0,0.0,0.0,1,78,993.9,14.4,86,33.5,0.0,0,amsterdam
2026-01-23 18:00:00,2.8,-1.7,0.0,0.0,0.0,83,74,994.0,14.8,87,34.2,0.0,3,amsterdam
2026-01-23 19:00:00,2.2,-2.5,0.0,0.0,0.0,91,70,994.4,14.4,91,34.2,0.0,3,amsterdam
2026-01-23 20:00:00,2.0,-2.7,0.0,0.0,0.0,98,67,994.7,14.4,98,33.8,0.0,3,amsterdam
2026-01-23 21:00:00,1.2,-3.3,0.0,0.0,0.0,95,69,995.2,12.9,99,33.5,0.0,3,amsterdam
2026-01-23 22:00:00,0.8,-3.8,0.0,0.0,0.0,100,69,995.6,12.8,96,32.8,0.0,3,amsterdam
2026-01-23 23:00:00,0.3,-4.2,0.0,0.0,0.0,100,70,995.8,12.5,97,32.4,0.0,3,amsterdam
2026-01-24 00:00:00,0.3,-4.1,0.0,0.0,0.0,100,70,996.1,11.8,98,31.7,0.0,3,amsterdam
2026-01-24 01:00:00,0.3,-4.1,0.0,0.0,0.0,100,69,996.3,11.4,95,31.3,0.0,3,amsterdam
2026-01-24 02:00:00,0.3,-4.1,0.0,0.0,0.0,100,69,996.5,11.2,93,31.0,0.0,3,amsterdam
2026-01-24 03:00:00,0.3,-4.1,0.0,0.0,0.0,100,68,996.8,11.2,89,30.6,0.0,3,amsterdam
2026-01-24 04:00:00,0.2,-4.3,0.0,0.0,0.0,100,69,997.1,11.5,86,29.9,0.0,3,amsterdam
2026-01-24 05:00:00,0.0,-4.5,0.0,0.0,0.0,100,70,997.5,12.1,84,28.8,0.0,3,amsterdam
2026-01-24 06:00:00,-0.2,-4.8,0.0,0.0,0.0,100,72,997.9,12.4,82,28.1,0.0,3,amsterdam
2026-01-24 07:00:00,-0.6,-5.2,0.0,0.0,0.0,100,72,998.5,12.1,78,28.1,0.0,3,amsterdam
2026-01-24 08:00:00,-0.9,-5.5,0.0,0.0,0.0,100,72,999.3,11.6,74,28.1,3.0,3,amsterdam
2026-01-24 09:00:00,-1.1,-5.6,0.0,0.0,0.0,100,72,999.9,11.3,70,28.1,24.0,3,amsterdam
2026-01-24 10:00:00,-1.0,-5.5,0.0,0.0,0.0,100,72,1000.2,11.0,69,27.4,49.0,3,amsterdam
2026-01-24 11:00:00,-0.9,-5.3,0.0,0.0,0.0,100,72,1000.5,10.8,69,26.3,69.0,3,amsterdam
2026-01-24 12:00:00,-0.6,-5.0,0.0,0.0,0.0,100,72,1000.6,10.8,69,25.6,81.0,3,amsterdam
2026-01-24 13:00:00,-0.4,-4.8,0.0,0.0,0.0,100,72,1000.7,11.1,68,25.2,83.0,3,amsterdam
2026-01-24 14:00:00,-0.2,-4.6,0.0,0.0,0.0,100,73,1000.7,11.3,68,25.2,75.0,3,amsterdam
2026-01-24 15:00:00,-0.2,-4.6,0.0,0.0,0.0,100,74,1000.8,11.4,69,25.2,55.0,3,amsterdam
2026-01-24 16:00:00,-0.3,-4.6,0.0,0.0,0.0,100,76,1001.0,11.1,74,24.8,24.0,3,amsterdam
2026-01-24 17:00:00,-0.6,-4.9,0.0,0.0,0.0,100,77,1001.2,10.6,81,24.5,0.0,3,amsterdam
2026-01-24 18:00:00,-0.9,-5.0,0.0,0.0,0.0,100,80,1001.4,10.1,86,23.8,0.0,3,amsterdam
2026-01-24 19:00:00,-0.9,-4.9,0.0,0.0,0.0,100,82,1001.5,9.8,85,23.0,0.0,3,amsterdam
2026-01-24 20:00:00,-0.8,-4.7,0.0,0.0,0.0,100,84,1001.4,9.5,80,22.0,0.0,3,amsterdam
2026-01-24 21:00:00,-0.6,-4.5,0.0,0.0,0.0,100,85,1001.4,9.1,76,21.6,0.0,3,amsterdam
2026-01-24 22:00:00,-0.6,-4.4,0.1,0.0,0.07,100,87,1001.4,8.6,75,22.0,0.0,71,amsterdam
2026-01-24 23:00:00,-0.6,-4.3,0.1,0.0,0.07,100,88,1001.3,7.9,77,23.0,0.0,71,amsterdam
2026-01-25 00:00:00,-0.6,-4.2,0.1,0.0,0.07,100,89,1001.2,7.6,76,23.4,0.0,71,amsterdam
2026-01-25 01:00:00,-0.6,-4.2,0.2,0.0,0.14,100,90,1000.9,7.7,72,22.3,0.0,71,amsterdam
2026-01-25 02:00:00,-0.6,-4.2,0.2,0.0,0.14,100,90,1000.6,7.9,69,20.5,0.0,71,amsterdam
2026-01-25 03:00:00,-0.6,-4.1,0.2,0.0,0.14,100,90,1000.3,8.1,69,19.8,0.0,71,amsterdam
2026-01-25 04:00:00,-0.6,-4.2,0.1,0.0,0.07,100,90,1000.2,8.1,78,20.5,0.0,71,amsterdam
2026-01-25 05:00:00,-0.6,-4.2,0.1,0.0,0.07,100,90,1000.3,8.1,91,21.6,0.0,71,amsterdam
2026-01-25 06:00:00,-0.6,-4.2,0.1,0.0,0.07,100,90,1000.4,8.4,100,22.0,0.0,71,amsterdam
2026-01-25 07:00:00,-0.3,-3.9,0.0,0.0,0.0,93,89,1000.5,8.0,99,16.9,0.0,3,amsterdam
2026-01-25 08:00:00,-0.1,-3.5,0.0,0.0,0.0,82,88,1000.7,7.2,93,18.7,8.0,3,amsterdam
2026-01-25 09:00:00,0.4,-2.9,0.0,0.0,0.0,68,87,1000.8,6.9,85,20.2,52.0,2,amsterdam
2026-01-25 10:00:00,1.5,-1.8,0.0,0.0,0.0,43,84,1000.9,7.1,81,20.2,122.0,1,amsterdam
2026-01-25 11:00:00,2.6,-0.7,0.0,0.0,0.0,15,82,1001.1,7.6,76,19.8,202.0,0,amsterdam
2026-01-25 12:00:00,3.5,0.2,0.0,0.0,0.0,4,80,1001.2,8.1,72,19.1,259.0,0,amsterdam
2026-01-25 13:00:00,3.7,0.4,0.0,0.0,0.0,29,80,1001.2,8.9,66,18.0,274.0,1,amsterdam
2026-01-25 14:00:00,3.5,0.1,0.0,0.0,0.0,72,81,1001.3,9.6,60,16.9,244.0,2,amsterdam
2026-01-25 15:00:00,3.1,-0.4,0.0,0.0,0.0,100,83,1001.5,10.2,58,16.6,168.0,3,amsterdam
2026-01-25 16:00:00,2.2,-1.4,0.0,0.0,0.0,98,85,1002.1,10.3,63,17.3,63.0,3,amsterdam
2026-01-25 17:00:00,1.0,-2.8,0.0,0.0,0.0,81,88,1002.9,10.5,71,18.4,1.0,3,amsterdam
2026-01-25 18:00:00,0.1,-3.8,0.0,0.0,0.0,66,90,1003.6,10.6,76,19.4,0.0,2,amsterdam
2026-01-25 19:00:00,-0.1,-3.9,0.0,0.0,0.0,58,89,1004.0,10.2,77,20.2,0.0,2,amsterdam
2026-01-25 20:00:00,0.2,-3.6,0.0,0.0,0.0,50,86,1004.3,9.5,75,20.5,0.0,2,amsterdam
2026-01-25 21:00:00,0.1,-3.7,0.0,0.0,0.0,41,85,1004.6,9.1,72,21.2,0.0,1,amsterdam
2026-01-25 22:00:00,-0.4,-4.3,0.0,0.0,0.0,27,86,1005.1,9.3,66,22.0,0.0,1,amsterdam
2026-01-25 23:00:00,-1.2,-5.1,0.0,0.0,0.0,11,89,1005.7,9.8,60,22.7,0.0,0,amsterdam
2026-01-26 00:00:00,-1.8,-5.9,0.0,0.0,0.0,0,91,1006.2,10.2,56,23.0,0.0,0,amsterdam
2026-01-26 01:00:00,-2.2,-6.3,0.0,0.0,0.0,0,92,1006.6,10.5,53,23.0,0.0,0,amsterdam
2026-01-26 02:00:00,-2.5,-6.6,0.0,0.0,0.0,5,92,1006.9,10.5,52,23.0,0.0,0,amsterdam
2026-01-26 03:00:00,-2.6,-6.7,0.0,0.0,0.0,8,92,1007.3,10.3,52,23.0,0.0,0,amsterdam
2026-01-26 04:00:00,-2.6,-6.6,0.0,0.0,0.0,7,92,1007.8,9.5,54,23.8,0.0,0,amsterdam
2026-01-26 05:00:00,-2.5,-6.4,0.0,0.0,0.0,4,91,1008.3,8.7,58,24.5,0.0,0,amsterdam
2026-01-26 06:00:00,-2.5,-6.3,0.0,0.0,0.0,2,91,1008.7,8.1,61,25.2,0.0,0,amsterdam
2026-01-26 07:00:00,-1.5,-4.9,0.0,0.0,0.0,89,92,1007.3,6.3,20,25.6,0.0,3,amsterdam
2026-01-26 08:00:00,-0.9,-4.4,0.0,0.0,0.0,91,90,1007.7,6.9,28,25.9,8.0,3,amsterdam
2026-01-26 09:00:00,-0.2,-3.7,0.0,0.0,0.0,94,88,1008.2,7.8,37,26.3,46.0,3,amsterdam
2026-01-26 10:00:00,0.4,-3.2,0.0,0.0,0.0,96,86,1008.7,8.9,43,27.7,89.0,3,amsterdam
2026-01-26 11:00:00,0.9,-2.8,0.0,0.0,0.0,99,85,1009.1,9.7,47,29.2,119.0,3,amsterdam
2026-01-26 12:00:00,1.2,-2.5,0.0,0.0,0.0,100,85,1009.5,9.8,49,29.9,132.0,3,amsterdam
2026-01-26 13:00:00,1.1,-2.4,0.0,0.0,0.0,100,86,1009.8,9.0,47,28.8,126.0,3,amsterdam
2026-01-26 14:00:00,0.9,-2.5,0.0,0.0,0.0,100,87,1010.1,7.6,45,26.6,105.0,3,amsterdam
2026-01-26 15:00:00,0.5,-2.6,0.0,0.0,0.0,100,89,1010.4,5.8,39,24.5,71.0,3,amsterdam
2026-01-26 16:00:00,0.1,-2.9,0.0,0.0,0.0,99,91,1010.6,4.2,25,22.7,29.0,3,amsterdam
2026-01-26 17:00:00,-0.3,-3.1,0.0,0.0,0.0,98,93,1010.9,2.9,4,21.2,1.0,3,amsterdam
2026-01-26 18:00:00,-0.6,-3.3,0.0,0.0,0.0,98,94,1011.1,2.4,343,19.4,0.0,3,amsterdam
2026-01-26 19:00:00,-0.8,-3.4,0.0,0.0,0.0,98,95,1011.3,2.3,331,17.3,0.0,3,amsterdam
2026-01-26 20:00:00,-0.8,-3.4,0.0,0.0,0.0,98,95,1011.6,1.9,331,15.1,0.0,3,amsterdam
2026-01-26 21:00:00,-0.9,-3.4,0.0,0.0,0.0,99,96,1011.9,1.5,339,14.0,0.0,3,amsterdam
2026-01-26 22:00:00,-0.9,-3.4,0.0,0.0,0.0,99,96,1012.1,1.3,360,15.1,0.0,3,amsterdam
2026-01-26 23:00:00,-0.9,-3.3,0.0,0.0,0.0,100,97,1012.2,1.1,18,17.3,0.0,3,amsterdam
2026-01-20 00:00:00,-2.4,-7.6,0.0,0.0,0.0,49,55,1012.1,13.0,204,31.0,0.0,1,new_york
2026-01-20 01:00:00,-2.3,-8.1,0.0,0.0,0.0,2,55,1012.6,17.0,212,40.0,0.0,0,new_york
2026-01-20 02:00:00,-2.0,-8.5,0.0,0.0,0.0,38,53,1013.3,22.6,236,50.4,0.0,1,new_york
2026-01-20 03:00:00,-2.5,-8.9,0.0,0.0,0.0,10,45,1014.2,20.2,266,43.2,0.0,0,new_york
2026-01-20 04:00:00,-3.6,-9.6,0.0,0.0,0.0,8,43,1014.8,16.6,268,42.5,0.0,0,new_york
2026-01-20 05:00:00,-4.0,-11.0,0.0,0.0,0.0,8,37,1015.6,22.8,275,45.7,0.0,0,new_york
2026-01-20 06:00:00,-5.1,-12.0,0.0,0.0,0.0,0,43,1016.0,22.4,276,46.4,0.0,0,new_york
2026-01-20 07:00:00,-5.5,-12.2,0.0,0.0,0.0,100,42,1016.8,20.5,280,43.9,0.0,3,new_york
2026-01-20 08:00:00,-6.3,-12.2,0.0,0.0,0.0,100,45,1017.4,15.9,273,38.5,0.0,3,new_york
2026-01-20 09:00:00,-7.0,-13.3,0.0,0.0,0.0,20,46,1018.0,18.0,269,41.0,0.0,1,new_york
2026-01-20 10:00:00,-7.7,-14.0,0.0,0.0,0.0,0,48,1018.6,18.2,262,40.7,0.0,0,new_york
2026-01-20 11:00:00,-8.2,-14.5,0.0,0.0,0.0,20,49,1019.4,18.2,256,37.1,0.0,1,new_york
2026-01-20 12:00:00,-8.7,-14.8,0.0,0.0,0.0,0,52,1020.6,16.9,246,35.6,0.0,0,new_york
2026-01-20 13:00:00,-8.5,-14.9,0.0,0.0,0.0,0,51,1020.7,18.9,246,37.1,27.5,0,new_york
2026-01-20 14:00:00,-7.9,-14.9,0.0,0.0,0.0,0,47,1021.9,22.7,255,40.3,183.8,0,new_york
2026-01-20 15:00:00,-7.0,-14.3,0.0,0.0,0.0,1,43,1023.1,24.7,257,37.4,346.2,0,new_york
2026-01-20 16:00:00,-6.3,-13.6,0.0,0.0,0.0,1,40,1022.4,24.4,256,36.0,469.8,0,new_york
2026-01-20 17:00:00,-5.6,-13.3,0.0,0.0,0.0,0,38,1022.2,26.9,262,38.5,539.2,0,new_york
2026-01-20 18:00:00,-5.3,-12.8,0.0,0.0,0.0,0,37,1022.2,26.4,265,37.8,544.8,0,new_york
2026-01-20 19:00:00,-5.2,-12.7,0.0,0.0,0.0,2,36,1023.0,25.6,270,35.6,488.2,0,new_york
2026-01-20 20:00:00,-5.3,-12.6,0.0,0.0,0.0,2,35,1023.3,24.5,272,34.6,376.5,0,new_york
